TradingDate,SecurityID,Value
2024.06.03,000033.SZ,0.2819954737490273
2024.06.03,600041.SH,0.168824653196503
2024.06.03,600023.SH,0.14988695857655115
2024.06.03,000006.SZ,0.005586050932951235
2024.06.03,600029.SH,0.10160749949175853
2024.06.03,600014.SH,0.12741213953534103
2024.06.03,000037.SZ,0.016536130226618075
2024.06.03,600028.SH,0.2701269627799302
2024.06.03,600038.SH,0.06723002179796583
2024.06.03,600007.SH,0.09495971198535628
2024.06.03,000010.SZ,0.08745379675347598
2024.06.03,600046.SH,0.2542001223768978
2024.06.03,000050.SZ,0.2046024524481344
2024.06.03,600030.SH,0.18957189897808802
2024.06.03,000048.SZ,0.15012556142801783
2024.06.03,600033.SH,0.0654695127963721
2024.06.03,000041.SZ,0.15411005146470733
2024.06.03,000027.SZ,0.15917430698341042
2024.06.03,600006.SH,0.07650194774254729
2024.06.03,600005.SH,0.013528637423951075
2024.06.03,000044.SZ,0.12520636475907665
2024.06.03,000036.SZ,0.349679905199564
2024.06.03,600045.SH,0.07450398369048035
2024.06.03,600009.SH,0.47982915070752186
2024.06.03,600025.SH,0.11602311306766211
2024.06.03,000012.SZ,0.018508825176820398
2024.06.03,000004.SZ,0.02340494857555722
2024.06.03,600022.SH,0.0925339202416244
2024.06.03,000030.SZ,0.15337126297028184
2024.06.03,600047.SH,0.4579728157744253
2024.06.03,600017.SH,0.05225820488034415
2024.06.03,000015.SZ,0.013850523035403045
2024.06.03,000026.SZ,0.0062806597764594576
2024.06.03,000035.SZ,0.028458616663994206
2024.06.03,600040.SH,0.08871723839797765
2024.06.03,600016.SH,0.047517473204127365
2024.06.03,600004.SH,0.08521435614012192
2024.06.03,600026.SH,0.14698955817365866
2024.06.03,000011.SZ,0.056926569066795656
2024.06.03,000034.SZ,0.010835182282611218
2024.06.03,000039.SZ,0.3040847701402672
2024.06.03,600034.SH,0.07167129782844363
2024.06.03,600019.SH,0.07125661699915153
2024.06.03,600049.SH,0.14014130924367993
2024.06.03,000008.SZ,0.14866683749846862
2024.06.03,000018.SZ,0.1103269462500851
