TradingDate,SecurityID,Value
2024.06.03,000006.SZ,0.049253920451402165
2024.06.03,600006.SH,0.06989235380052983
2024.06.03,600015.SH,0.12260788728199176
2024.06.03,000016.SZ,0.29049497061068125
2024.06.03,600038.SH,0.047223374242778574
2024.06.03,000039.SZ,0.010797865051528343
2024.06.03,000010.SZ,0.0910284597103327
2024.06.03,000021.SZ,0.009801430278619063
2024.06.03,000036.SZ,0.037984433973305094
2024.06.03,600005.SH,0.012205799556977205
2024.06.03,600020.SH,0.013012272530983127
2024.06.03,600048.SH,0.04007635090531714
2024.06.03,000027.SZ,0.04102524611313292
2024.06.03,000012.SZ,0.20880737414321585
2024.06.03,600019.SH,0.07084824807299907
2024.06.03,600041.SH,0.05792169745663594
2024.06.03,600034.SH,0.003944783505655679
2024.06.03,600001.SH,0.12599512067662455
2024.06.03,000037.SZ,0.15608803075762046
2024.06.03,000042.SZ,0.12837033886716287
2024.06.03,600029.SH,0.15413570106045155
2024.06.03,600004.SH,0.023161157658853525
2024.06.03,600014.SH,0.0881539428685166
2024.06.03,000044.SZ,0.09353321518923748
2024.06.03,600002.SH,0.023064783425202875
2024.06.03,600013.SH,0.0704450749461007
2024.06.03,000032.SZ,0.10287979918175555
2024.06.03,600039.SH,0.36142648746442174
2024.06.03,600017.SH,0.04819695348864728
2024.06.03,000022.SZ,0.07292298862874425
2024.06.03,000007.SZ,0.15303536620399003
2024.06.03,600031.SH,0.05620029043160004
2024.06.03,600040.SH,0.02589473897856363
2024.06.03,600010.SH,0.04306537285487864
2024.06.03,600043.SH,0.04472215217945047
2024.06.03,000048.SZ,0.06404779011973097
2024.06.03,000017.SZ,0.06497216947635012
2024.06.03,600025.SH,0.0038146052069593203
2024.06.03,000002.SZ,0.08839207898447883
2024.06.03,600047.SH,0.1634415869992844
2024.06.03,000043.SZ,0.0399307679323711
2024.06.03,000041.SZ,0.11811936381249494
2024.06.03,000034.SZ,0.23205372474438532
2024.06.03,600008.SH,0.06297803868669417
2024.06.03,000024.SZ,0.046978560826394684
2024.06.03,600022.SH,0.03805903876845335
2024.06.03,000014.SZ,0.045438208180407225
2024.06.03,600032.SH,0.0005084230284652588
2024.06.03,000045.SZ,0.03081632788939912
2024.06.03,600011.SH,0.032932693998939985
2024.06.03,600023.SH,0.11419714488774374
2024.06.03,000040.SZ,0.2565531868663998
2024.06.03,000018.SZ,0.2842422205622323
2024.06.03,600000.SH,0.12506990830001638
2024.06.03,600044.SH,0.046645541854786074
2024.06.03,000030.SZ,0.044937320285127466
2024.06.03,000020.SZ,0.04826875714035094
2024.06.03,000038.SZ,0.220371851158386
2024.06.03,600030.SH,0.3769989596954683
2024.06.03,600042.SH,0.23192666724482983
2024.06.03,000050.SZ,0.018378645448877032
