TradingDate,SecurityID,Value
2024.06.03,600001.SH,0.05898104005718624
2024.06.03,600046.SH,0.4765284233380729
2024.06.03,000048.SZ,0.009773908265232386
2024.06.03,000026.SZ,0.11230485973376177
2024.06.03,600035.SH,0.1456487753422406
2024.06.03,000025.SZ,0.07317332464335431
2024.06.03,000004.SZ,0.050463384589695015
2024.06.03,000031.SZ,0.09655609885149198
2024.06.03,000014.SZ,0.03281931349588072
2024.06.03,600040.SH,0.2517201470310927
2024.06.03,600008.SH,0.0032647730349298206
2024.06.03,000038.SZ,0.0015890153150168165
2024.06.03,000047.SZ,0.14116578240737682
2024.06.03,600019.SH,0.05264876314792754
2024.06.03,000016.SZ,0.14420835924264733
2024.06.03,000007.SZ,0.18167359209768527
2024.06.03,600005.SH,0.11914070167830322
2024.06.03,000033.SZ,0.2787290795588338
2024.06.03,600017.SH,0.2632923977649525
2024.06.03,600011.SH,0.07817727983278097
2024.06.03,000023.SZ,0.04577718650127426
2024.06.03,600020.SH,0.4604428223056442
2024.06.03,600021.SH,0.12956442786116545
2024.06.03,600022.SH,0.4424811072081893
2024.06.03,600004.SH,0.027773926737727828
2024.06.03,600007.SH,0.27743517692471925
2024.06.03,000008.SZ,0.02621287392222048
2024.06.03,000044.SZ,0.249978590251906
2024.06.03,600037.SH,0.1398715351197472
2024.06.03,600025.SH,0.047655080987488774
2024.06.03,000015.SZ,0.016307212707540132
2024.06.03,600003.SH,0.01350759448492373
2024.06.03,000018.SZ,0.16764933104120422
2024.06.03,000002.SZ,0.11014199272966914
2024.06.03,600015.SH,0.0715017875089036
2024.06.03,000037.SZ,0.04086745947381156
2024.06.03,600026.SH,0.11967801131862889
2024.06.03,600018.SH,0.11033355492415194
2024.06.03,600036.SH,0.09824928198024015
2024.06.03,000021.SZ,0.0006201697723508106
2024.06.03,600006.SH,0.000495992623234705
2024.06.03,000013.SZ,0.13561163516360908
2024.06.03,000039.SZ,0.41762075398590315
2024.06.03,600024.SH,0.10649883585515765
2024.06.03,000020.SZ,0.011281621547411113
2024.06.03,600049.SH,0.015596953990179267
