TradingDate,SecurityID,Value
2024.06.03,600014.SH,0.050725391033224355
2024.06.03,600026.SH,0.04159726548751601
2024.06.03,600000.SH,0.00880577977613016
2024.06.03,600017.SH,0.08272430233460425
2024.06.03,000048.SZ,0.08140722589447379
2024.06.03,600025.SH,0.18494681494462362
2024.06.03,000014.SZ,0.11856863105886387
2024.06.03,600008.SH,0.2812348887439763
2024.06.03,600040.SH,0.08778002629486667
2024.06.03,000024.SZ,0.283177405856421
2024.06.03,000034.SZ,0.04392359375571926
2024.06.03,600043.SH,0.025820273351990466
2024.06.03,000033.SZ,0.04746775782650274
2024.06.03,600024.SH,0.17021937243112562
2024.06.03,000009.SZ,0.21660081805408132
2024.06.03,000029.SZ,0.1458833375978012
2024.06.03,000011.SZ,0.118323075886164
2024.06.03,600038.SH,0.46036053248747943
2024.06.03,600042.SH,0.4449743924353253
2024.06.03,600001.SH,0.00865868938479869
2024.06.03,600037.SH,0.09229159806774499
2024.06.03,600018.SH,0.04504949980554776
2024.06.03,600020.SH,0.1992555967555392
2024.06.03,000025.SZ,0.3451502195084253
2024.06.03,600022.SH,0.19091223170495858
2024.06.03,000049.SZ,0.15603439911505812
2024.06.03,600003.SH,0.18832901338134422
2024.06.03,600002.SH,0.0014204646801468273
2024.06.03,000045.SZ,0.6418457836859937
2024.06.03,600029.SH,0.10241818422305152
2024.06.03,600021.SH,0.09733097452777838
2024.06.03,000016.SZ,0.05376156580965761
2024.06.03,600027.SH,0.15245357684985428
2024.06.03,600019.SH,0.09657446622248264
2024.06.03,000002.SZ,0.09935889159373722
2024.06.03,000022.SZ,0.02696150918175678
2024.06.03,000019.SZ,0.08048409748767253
2024.06.03,000026.SZ,0.013083724182890517
2024.06.03,600045.SH,0.07360652610189196
2024.06.03,600030.SH,0.0334222193409626
2024.06.03,600033.SH,0.28926277212928714
2024.06.03,000017.SZ,0.16753160431804073
2024.06.03,600013.SH,0.030265489516113794
2024.06.03,000008.SZ,0.03373202170981142
2024.06.03,000041.SZ,0.01779419645512586
