TradingDate,SecurityID,Value
2024.06.03,000003.SZ,0.26325504548188094
2024.06.03,600036.SH,0.09169840566242489
2024.06.03,600024.SH,0.02585924789398626
2024.06.03,600020.SH,0.08596364269983038
2024.06.03,600016.SH,0.028526337891843504
2024.06.03,000010.SZ,0.09074632993146124
2024.06.03,000043.SZ,0.008918929380702696
2024.06.03,600028.SH,0.2240518012866213
2024.06.03,000011.SZ,0.10434041074243124
2024.06.03,600026.SH,0.11730949422876166
2024.06.03,600041.SH,0.05839339440925389
2024.06.03,600011.SH,0.07928747413011383
2024.06.03,000036.SZ,0.37347852013533
2024.06.03,600003.SH,0.06330967441894042
2024.06.03,000008.SZ,0.12356693723846919
2024.06.03,600017.SH,0.14593822327262782
2024.06.03,600042.SH,0.26354701746707454
2024.06.03,000044.SZ,0.07491110311658579
2024.06.03,000039.SZ,0.09802964443727705
2024.06.03,000035.SZ,0.12042263142337653
2024.06.03,600029.SH,0.028188204851916445
2024.06.03,000006.SZ,0.2583734150530242
2024.06.03,000013.SZ,0.05573077564552368
2024.06.03,600018.SH,0.004361164436899926
2024.06.03,000002.SZ,0.03329325548458453
2024.06.03,000016.SZ,0.09061201929863519
2024.06.03,000030.SZ,0.07125401459046997
2024.06.03,000029.SZ,0.12454463960196108
2024.06.03,600038.SH,0.0637382825378875
2024.06.03,600004.SH,0.11116687946716229
2024.06.03,600000.SH,0.23354933959545973
2024.06.03,600043.SH,0.024334660917758336
2024.06.03,000020.SZ,0.20991464769923918
2024.06.03,000019.SZ,0.0698264585967487
2024.06.03,600006.SH,0.40919395589994834
2024.06.03,000007.SZ,0.09940169527420543
2024.06.03,000031.SZ,0.017844520565887576
2024.06.03,600040.SH,0.21357182897808624
2024.06.03,000026.SZ,0.11578707887603097
2024.06.03,000005.SZ,0.1953488512661882
2024.06.03,600030.SH,0.012970459080461794
2024.06.03,600005.SH,0.008749679631188731
2024.06.03,600033.SH,0.01681973340768991
2024.06.03,600039.SH,0.03811066264353328
2024.06.03,600015.SH,0.11291559107140255
2024.06.03,000023.SZ,0.039973974194251784
2024.06.03,600013.SH,0.17075693727780974
2024.06.03,000045.SZ,0.011474506666609376
2024.06.03,600008.SH,0.014753238513743301
2024.06.03,000038.SZ,0.5845557172156919
2024.06.03,600025.SH,0.24032075852994003
2024.06.03,600019.SH,0.04920800857342925
2024.06.03,000012.SZ,0.01818144889357565
2024.06.03,600009.SH,0.10790116874334209
2024.06.03,600021.SH,0.013050703652771162
2024.06.03,000024.SZ,0.006920406415583422
2024.06.03,000004.SZ,0.07336981435510068
2024.06.03,600035.SH,0.1352444906006088
2024.06.03,000048.SZ,0.03228392656469452
2024.06.03,600049.SH,0.04872876652048028
2024.06.03,600022.SH,0.4462733972909401
2024.06.03,000009.SZ,0.1462904699718192
2024.06.03,000021.SZ,0.39796494839098134
2024.06.03,000047.SZ,0.15442702010713893
2024.06.03,000042.SZ,0.09543924728474174
2024.06.03,000025.SZ,0.026469464570435364
2024.06.03,600047.SH,0.0029289625956489362
2024.06.03,600007.SH,0.0810166046664304
2024.06.03,600027.SH,0.32187330719690627
2024.06.03,000034.SZ,0.02401357257377568
2024.06.03,000033.SZ,0.021148913255668478
2024.06.03,600048.SH,0.1750983661900815
2024.06.03,600046.SH,0.012293869478885293
2024.06.03,000017.SZ,0.0270214785438904
2024.06.03,600002.SH,0.23530342448693808
2024.06.03,000037.SZ,0.02556289961478287
2024.06.03,600001.SH,0.21455437550267537
2024.06.03,600034.SH,0.1363610316700958
2024.06.03,000046.SZ,0.34633539499228866
2024.06.03,600012.SH,0.13586428391435462
2024.06.03,600031.SH,0.01319289826891696
2024.06.03,000050.SZ,0.46118598533179206
2024.06.03,000049.SZ,0.013584139639824355
2024.06.03,600045.SH,0.06704895645216814
2024.06.03,000018.SZ,0.1555122642498602
2024.06.03,600014.SH,0.0530128899225486
2024.06.03,600010.SH,0.03257328808941984
2024.06.03,000032.SZ,0.1309969076285225
2024.06.03,000015.SZ,0.018157760150679655
2024.06.03,000028.SZ,0.00940146081486328
2024.06.03,000040.SZ,0.06276554765306064
2024.06.03,600044.SH,0.42430490035061535
2024.06.03,600023.SH,0.13022608419158918
2024.06.03,000001.SZ,0.02437503198914014
2024.06.03,600032.SH,0.2774755329231715
2024.06.03,000014.SZ,0.011408200405070536
2024.06.03,600037.SH,0.3718302640924552
2024.06.03,000041.SZ,0.11650580334743954
2024.06.04,600003.SH,0.07397181186645461
